orderid,orderitemid,customerid,barcode,locale,total,deliverysuburb,deliverycity,country,discountcodeamount,created
4004395,11143416,3326499,26318813,NZ,95.97,Churton Park,Wellington,New Zealand,0.00,1653541959
4004395,11143418,3326499,26725208,NZ,95.97,Churton Park,Wellington,New Zealand,0.00,1653541959
4004394,11143415,1261691,26476599,NZ,38.94,Otumoetai ,Tauranga,New Zealand,0.00,1653541958
4004393,11143414,2420316,25998689,US,44.50,NULL,Washington,United States,0.00,1653541957
4004392,11143408,3429381,26493084,US,165.04,NULL,SF,United States,0.00,1653541934
4004392,11143410,3429381,26590875,US,165.04,NULL,SF,United States,0.00,1653541934
4004392,11143411,3429381,26591421,US,165.04,NULL,SF,United States,0.00,1653541934
4004392,11143409,3429381,26664545,US,165.04,NULL,SF,United States,0.00,1653541934
4004392,11143413,3429381,26706221,US,165.04,NULL,SF,United States,0.00,1653541934
4004392,11143412,3429381,26706344,US,165.04,NULL,SF,United States,0.00,1653541934
4004391,11143407,906455,26476582,AU,39.99,NULL,NULL,Australia,0.00,1653541917
4004390,11143406,3786389,26656700,AU,55.98,Southport,Southport,Australia,0.00,1653541914
4004390,11143405,3786389,26664545,AU,55.98,Southport,Southport,Australia,0.00,1653541914
4004389,11143399,1393268,26383729,AU,247.94,Valentine,Valentine,Australia,0.00,1653541901
4004389,11143402,1393268,26408941,AU,247.94,Valentine,Valentine,Australia,0.00,1653541901
4004389,11143404,1393268,26498768,AU,247.94,Valentine,Valentine,Australia,0.00,1653541901
4004389,11143403,1393268,26498942,AU,247.94,Valentine,Valentine,Australia,0.00,1653541901
4004389,11143400,1393268,26600352,AU,247.94,Valentine,Valentine,Australia,0.00,1653541901
4004389,11143401,1393268,26663883,AU,247.94,Valentine,Valentine,Australia,0.00,1653541901
4004388,11143397,775995,25979084,AU,107.97,Point Cook,Point Cook,Australia,0.00,1653541897
4004388,11143398,775995,26027197,AU,107.97,Point Cook,Point Cook,Australia,0.00,1653541897
4004388,11143396,775995,26257785,AU,107.97,Point Cook,Point Cook,Australia,0.00,1653541897
4004387,11143395,866548,26372464,AU,71.99,Caulfield South,Caulfield South,Australia,0.00,1653541894
4004386,11143394,1090605,25954210,NZ,63.98,Christchurch,Canterbury,New Zealand,0.00,1653541892
4004386,11143393,1090605,26584379,NZ,63.98,Christchurch,Canterbury,New Zealand,0.00,1653541892
4004385,11143392,315083,26684239,NZ,55.99,Hillmorton,Christchurch,New Zealand,0.00,1653541886
4004384,11143390,139443,26027203,NZ,103.97,Rosedale ,Auckland,New Zealand,0.00,1653541880
4004384,11143389,139443,26554150,NZ,103.97,Rosedale ,Auckland,New Zealand,0.00,1653541880
4004384,11143391,139443,26639901,NZ,103.97,Rosedale ,Auckland,New Zealand,0.00,1653541880
4004383,11143388,2474233,26674124,NZ,38.94,Springvale,Whanganui,New Zealand,0.00,1653541856
4004382,11143386,1322722,26557083,NZ,101.55,Hauraki,Auckland,New Zealand,0.00,1653541846
4004382,11143387,1322722,26567266,NZ,101.55,Hauraki,Auckland,New Zealand,0.00,1653541846
4004382,11143384,1322722,26580159,NZ,101.55,Hauraki,Auckland,New Zealand,0.00,1653541846
4004382,11143385,1322722,26597126,NZ,101.55,Hauraki,Auckland,New Zealand,0.00,1653541846
4004381,11143383,914854,26230986,AU,7.99,Beverley Park,Kogarah City Council,Australia,0.00,1653541844
4004380,11143381,2599224,26559056,NZ,79.98,NULL,NULL,New Zealand,0.00,1653541820
4004380,11143382,2599224,26559155,NZ,79.98,NULL,NULL,New Zealand,0.00,1653541820
4004379,11143378,3693800,26363172,AU,231.95,Vermont,Vermont,Australia,0.00,1653541777
4004379,11143377,3693800,26458335,AU,231.95,Vermont,Vermont,Australia,0.00,1653541777
4004379,11143379,3693800,26576534,AU,231.95,Vermont,Vermont,Australia,0.00,1653541777
4004379,11143380,3693800,26576718,AU,231.95,Vermont,Vermont,Australia,0.00,1653541777
4004379,11143376,3693800,26603582,AU,231.95,Vermont,Vermont,Australia,0.00,1653541777
4004378,11143375,641907,26204963,NZ,79.97,Paraparaumu,Wellington,New Zealand,0.00,1653541769
4004378,11143373,641907,26444154,NZ,79.97,Paraparaumu,Wellington,New Zealand,0.00,1653541769
4004378,11143374,641907,26444208,NZ,79.97,Paraparaumu,Wellington,New Zealand,0.00,1653541769
4004377,11143372,3395389,26626550,NZ,38.94,Fairhall,Marlborough,New Zealand,0.00,1653541757
4004376,11143370,1351576,26379777,NZ,79.94,Remuera,Auckland,New Zealand,0.00,1653541750
4004376,11143368,1351576,26512563,NZ,79.94,Remuera,Auckland,New Zealand,0.00,1653541750
4004376,11143371,1351576,26580456,NZ,79.94,Remuera,Auckland,New Zealand,0.00,1653541750
4004376,11143367,1351576,26597140,NZ,79.94,Remuera,Auckland,New Zealand,0.00,1653541750
4004376,11143366,1351576,26597447,NZ,79.94,Remuera,Auckland,New Zealand,0.00,1653541750
4004376,11143369,1351576,26715773,NZ,79.94,Remuera,Auckland,New Zealand,0.00,1653541750
4004375,11143365,3913127,26311579,NZ,21.58,Wellington Central,Wellington,New Zealand,0.00,1653541746
4004375,11143364,3913127,26595900,NZ,21.58,Wellington Central,Wellington,New Zealand,0.00,1653541746
4004374,11143362,1283910,26371207,NZ,95.97,Stanmore Bay,Whangaparaoa,New Zealand,0.00,1653541742
4004374,11143361,1283910,26444260,NZ,95.97,Stanmore Bay,Whangaparaoa,New Zealand,0.00,1653541742
4004374,11143363,1283910,26605623,NZ,95.97,Stanmore Bay,Whangaparaoa,New Zealand,0.00,1653541742
4004373,11143359,1351253,26058948,NZ,95.98,Orakei,Auckland,New Zealand,0.00,1653541741
4004373,11143360,1351253,26600437,NZ,95.98,Orakei,Auckland,New Zealand,0.00,1653541741
4004372,11143358,3751298,26477992,NZ,59.04,Manurewa,Auckland,New Zealand,0.00,1653541707
4004371,11143351,3101397,26150390,NZ,203.93,Meadowbank,Auckland,New Zealand,0.00,1653541698
4004371,11143356,3101397,26332826,NZ,203.93,Meadowbank,Auckland,New Zealand,0.00,1653541698
4004371,11143354,3101397,26365169,NZ,203.93,Meadowbank,Auckland,New Zealand,0.00,1653541698
4004371,11143352,3101397,26427935,NZ,203.93,Meadowbank,Auckland,New Zealand,0.00,1653541698
4004371,11143353,3101397,26618746,NZ,203.93,Meadowbank,Auckland,New Zealand,0.00,1653541698
4004371,11143355,3101397,26625522,NZ,203.93,Meadowbank,Auckland,New Zealand,0.00,1653541698
4004371,11143357,3101397,26654546,NZ,203.93,Meadowbank,Auckland,New Zealand,0.00,1653541698
4004370,11143350,2031067,26552644,NZ,55.99,NULL,NULL,New Zealand,0.00,1653541696
4004369,11143347,830794,26082981,NZ,75.95,Kaiapoi,Canterbury,New Zealand,0.00,1653541667
4004369,11143345,830794,26212760,NZ,75.95,Kaiapoi,Canterbury,New Zealand,0.00,1653541667
4004369,11143346,830794,26402444,NZ,75.95,Kaiapoi,Canterbury,New Zealand,0.00,1653541667
4004369,11143349,830794,26500621,NZ,75.95,Kaiapoi,Canterbury,New Zealand,0.00,1653541667
4004369,11143348,830794,26576183,NZ,75.95,Kaiapoi,Canterbury,New Zealand,0.00,1653541667
4004368,11143344,2704070,26080345,AU,95.98,Tarneit,Tullamarine,Australia,0.00,1653541656
4004368,11143343,2704070,26490274,AU,95.98,Tarneit,Tullamarine,Australia,0.00,1653541656
4004367,11143342,2936916,26647814,NZ,55.99,Petone,Lower Hutt,New Zealand,0.00,1653541641
4004366,11143338,355715,26427386,NZ,95.96,Matamata,Waikato,New Zealand,0.00,1653541603
4004366,11143339,355715,26427393,NZ,95.96,Matamata,Waikato,New Zealand,0.00,1653541603
4004366,11143340,355715,26444154,NZ,95.96,Matamata,Waikato,New Zealand,0.00,1653541603
4004366,11143341,355715,26444208,NZ,95.96,Matamata,Waikato,New Zealand,0.00,1653541603
4004365,11143334,1344316,25468380,AU,187.93,Point Cook,Point Cook,Australia,0.00,1653541588
4004365,11143337,1344316,26408934,AU,187.93,Point Cook,Point Cook,Australia,0.00,1653541588
4004365,11143335,1344316,26527901,AU,187.93,Point Cook,Point Cook,Australia,0.00,1653541588
4004365,11143336,1344316,26527956,AU,187.93,Point Cook,Point Cook,Australia,0.00,1653541588
4004365,11143331,1344316,26576145,AU,187.93,Point Cook,Point Cook,Australia,0.00,1653541588
4004365,11143333,1344316,26612843,AU,187.93,Point Cook,Point Cook,Australia,0.00,1653541588
4004365,11143332,1344316,26723266,AU,187.93,Point Cook,Point Cook,Australia,0.00,1653541588
4004363,11143329,1332930,26204970,AU,47.99,NULL,NULL,Australia,0.00,1653541574
4004362,11143327,3913124,26128832,US,85.95,NULL,Marion,United States,0.00,1653541563
4004362,11143326,3913124,26326375,US,85.95,NULL,Marion,United States,0.00,1653541563
4004362,11143325,3913124,26353210,US,85.95,NULL,Marion,United States,0.00,1653541563
4004362,11143328,3913124,26642932,US,85.95,NULL,Marion,United States,0.00,1653541563
4004361,11143324,1062906,26560984,NZ,55.98,Sandringham,Auckland,New Zealand,0.00,1653541548
4004361,11143323,1062906,26620015,NZ,55.98,Sandringham,Auckland,New Zealand,0.00,1653541548
4004360,11143321,1048024,26370057,NZ,111.98,Boulcott,Lower Hutt,New Zealand,0.00,1653541519
4004360,11143322,1048024,26372648,NZ,111.98,Boulcott,Lower Hutt,New Zealand,0.00,1653541519
4004359,11143320,574100,26539225,NZ,63.98,Mornington,Wellington,New Zealand,0.00,1653541499
4004359,11143319,574100,26548203,NZ,63.98,Mornington,Wellington,New Zealand,0.00,1653541499
4004358,11143317,3913123,25468380,AU,63.97,Chisholm,Chisholm,Australia,0.00,1653541492
4004358,11143316,3913123,25468434,AU,63.97,Chisholm,Chisholm,Australia,0.00,1653541492
4004358,11143318,3913123,26549422,AU,63.97,Chisholm,Chisholm,Australia,0.00,1653541492
4004357,11143314,3913121,26204994,AU,119.97,Park Holme,Park Holme,Australia,0.00,1653541483
4004357,11143313,3913121,26438801,AU,119.97,Park Holme,Park Holme,Australia,0.00,1653541483
4004357,11143315,3913121,26589435,AU,119.97,Park Holme,Park Holme,Australia,0.00,1653541483
4004356,11143312,3913120,26497266,NZ,54.94,Rangatira Park,Taupō,New Zealand,0.00,1653541477
4004355,11143309,1049057,26435343,NZ,87.97,Taita,Lower Hutt,New Zealand,0.00,1653541477
4004355,11143310,1049057,26607634,NZ,87.97,Taita,Lower Hutt,New Zealand,0.00,1653541477
4004355,11143311,1049057,26696638,NZ,87.97,Taita,Lower Hutt,New Zealand,0.00,1653541477
4004354,11143306,626261,26386935,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143304,626261,26386980,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143305,626261,26387031,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143298,626261,26444284,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143300,626261,26466941,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143299,626261,26470160,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143307,626261,26586274,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143295,626261,26600307,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143308,626261,26601403,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143303,626261,26649184,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143302,626261,26649245,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143301,626261,26649436,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143297,626261,26715780,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004354,11143296,626261,26727035,NZ,519.86,Waipu,Northland,New Zealand,0.00,1653541457
4004353,11143294,615948,25968705,NZ,63.98,Paremata,Porirua,New Zealand,0.00,1653541453
4004353,11143293,615948,26367446,NZ,63.98,Paremata,Porirua,New Zealand,0.00,1653541453
4004352,11143292,3379485,26332949,NZ,115.93,Flagstaff,Hamilton,New Zealand,0.00,1653541441
4004352,11143290,3379485,26340364,NZ,115.93,Flagstaff,Hamilton,New Zealand,0.00,1653541441
4004352,11143291,3379485,26345796,NZ,115.93,Flagstaff,Hamilton,New Zealand,0.00,1653541441
4004352,11143287,3379485,26435336,NZ,115.93,Flagstaff,Hamilton,New Zealand,0.00,1653541441
4004352,11143288,3379485,26546964,NZ,115.93,Flagstaff,Hamilton,New Zealand,0.00,1653541441
4004352,11143289,3379485,26581828,NZ,115.93,Flagstaff,Hamilton,New Zealand,0.00,1653541441
4004352,11143286,3379485,26600499,NZ,115.93,Flagstaff,Hamilton,New Zealand,0.00,1653541441
4004351,11143285,2157252,26366227,NZ,31.99,St Albans,Christchurch,New Zealand,0.00,1653541435
4004350,11143281,220605,25697209,NZ,119.96,Claudelands,Hamilton,New Zealand,0.00,1653541422
4004350,11143283,220605,25939286,NZ,119.96,Claudelands,Hamilton,New Zealand,0.00,1653541422
4004350,11143282,220605,26132907,NZ,119.96,Claudelands,Hamilton,New Zealand,0.00,1653541422
4004350,11143284,220605,26492858,NZ,119.96,Claudelands,Hamilton,New Zealand,0.00,1653541422
4004349,11143277,2905604,26342511,AU,135.96,Leichhardt,Camperdown,Australia,0.00,1653541413
4004349,11143280,2905604,26405827,AU,135.96,Leichhardt,Camperdown,Australia,0.00,1653541413
4004349,11143279,2905604,26460895,AU,135.96,Leichhardt,Camperdown,Australia,0.00,1653541413
4004349,11143278,2905604,26485294,AU,135.96,Leichhardt,Camperdown,Australia,0.00,1653541413
4004348,11143273,662870,26178981,AU,151.95,Pakenham,Pakenham,Australia,0.00,1653541405
4004348,11143274,662870,26377063,AU,151.95,Pakenham,Pakenham,Australia,0.00,1653541405
4004348,11143275,662870,26460574,AU,151.95,Pakenham,Pakenham,Australia,0.00,1653541405
4004348,11143276,662870,26498775,AU,151.95,Pakenham,Pakenham,Australia,0.00,1653541405
4004348,11143272,662870,26599243,AU,151.95,Pakenham,Pakenham,Australia,0.00,1653541405
4004347,11143270,3631204,26044262,AU,83.97,Ballajura,Ballajura,Australia,0.00,1653541358
4004347,11143269,3631204,26071039,AU,83.97,Ballajura,Ballajura,Australia,0.00,1653541358
4004347,11143271,3631204,26498775,AU,83.97,Ballajura,Ballajura,Australia,0.00,1653541358
4004345,11143266,887536,26476599,AU,39.99,NULL,NULL,Australia,0.00,1653541337
4004344,11143264,725803,26378251,NZ,47.98,Omanawa,Bay Of Plenty,New Zealand,0.00,1653541313
4004344,11143265,725803,26629889,NZ,47.98,Omanawa,Bay Of Plenty,New Zealand,0.00,1653541313
4004343,11143262,1148075,26082981,NZ,58.38,Te Aro,Wellington,New Zealand,0.00,1653541302
4004343,11143263,1148075,26434797,NZ,58.38,Te Aro,Wellington,New Zealand,0.00,1653541302
4004342,11143261,3913119,26020907,AU,38.94,Endeavour Hills,Endeavour Hills,Australia,0.00,1653541290
4004341,11143256,2410658,25580020,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004341,11143259,2410658,26467306,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004341,11143258,2410658,26467566,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004341,11143253,2410658,26482361,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004341,11143260,2410658,26601960,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004341,11143255,2410658,26641836,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004341,11143254,2410658,26677255,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004341,11143257,2410658,26690599,NZ,263.92,Te Hapara,Gisborne,New Zealand,0.00,1653541284
4004340,11143251,3485598,26362922,NZ,111.96,Morningside,Whangarei,New Zealand,0.00,1653541282
4004340,11143249,3485598,26677316,NZ,111.96,Morningside,Whangarei,New Zealand,0.00,1653541282
4004340,11143250,3485598,26678559,NZ,111.96,Morningside,Whangarei,New Zealand,0.00,1653541282
4004340,11143252,3485598,26707938,NZ,111.96,Morningside,Whangarei,New Zealand,0.00,1653541282
4004339,11143247,920410,26324319,NZ,59.97,Auckland CBD,Auckland,New Zealand,0.00,1653541244
4004339,11143246,920410,26324418,NZ,59.97,Auckland CBD,Auckland,New Zealand,0.00,1653541244
4004339,11143248,920410,26573458,NZ,59.97,Auckland CBD,Auckland,New Zealand,0.00,1653541244
4004338,11143242,742354,25600674,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143239,742354,25904734,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143238,742354,26143132,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143244,742354,26235059,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143236,742354,26385204,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143235,742354,26385211,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143234,742354,26385266,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143237,742354,26413860,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143233,742354,26537573,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143243,742354,26561974,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143232,742354,26607702,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143245,742354,26607818,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143241,742354,26649245,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004338,11143240,742354,26649436,NZ,658.91,Totara Vale ,Auckland,New Zealand,0.00,1653541239
4004337,11143231,3691814,26550855,NZ,15.99,Burleigh,Blenheim,New Zealand,0.00,1653541220
4004336,11143230,896902,26307909,AU,95.98,Wyongah,Wyongah,Australia,0.00,1653541219
4004336,11143229,896902,26477411,AU,95.98,Wyongah,Wyongah,Australia,0.00,1653541219
4004335,11143226,1046518,26451763,AU,191.96,Drummoyne,Drummoyne,Australia,0.00,1653541215
4004335,11143225,1046518,26451770,AU,191.96,Drummoyne,Drummoyne,Australia,0.00,1653541215
4004335,11143227,1046518,26529530,AU,191.96,Drummoyne,Drummoyne,Australia,0.00,1653541215
4004335,11143228,1046518,26529547,AU,191.96,Drummoyne,Drummoyne,Australia,0.00,1653541215
4004334,11143224,3913118,26484464,AU,55.99,Raby,Raby,Australia,0.00,1653541214
4004333,11143222,2859257,26536156,AU,63.98,Oakleigh,Oakleigh,Australia,0.00,1653541208
4004333,11143223,2859257,26699318,AU,63.98,Oakleigh,Oakleigh,Australia,0.00,1653541208
4004332,11143219,1070055,26318288,NZ,107.97,Korokoro,Lower Hutt,New Zealand,0.00,1653541197
4004332,11143221,1070055,26527024,NZ,107.97,Korokoro,Lower Hutt,New Zealand,0.00,1653541197
4004332,11143220,1070055,26602943,NZ,107.97,Korokoro,Lower Hutt,New Zealand,0.00,1653541197
4004331,11143218,2795066,26346724,NZ,119.97,Springlands,Blenheim,New Zealand,0.00,1653541193
4004331,11143217,2795066,26641829,NZ,119.97,Springlands,Blenheim,New Zealand,0.00,1653541193
4004331,11143216,2795066,26704753,NZ,119.97,Springlands,Blenheim,New Zealand,0.00,1653541193
4004330,11143212,3019856,26145228,NZ,171.93,Lansdowne,Masterton,New Zealand,0.00,1653541182
4004330,11143214,3019856,26466781,NZ,171.93,Lansdowne,Masterton,New Zealand,0.00,1653541182
4004330,11143215,3019856,26466989,NZ,171.93,Lansdowne,Masterton,New Zealand,0.00,1653541182
4004330,11143213,3019856,26467566,NZ,171.93,Lansdowne,Masterton,New Zealand,0.00,1653541182
4004330,11143211,3019856,26548708,NZ,171.93,Lansdowne,Masterton,New Zealand,0.00,1653541182
4004330,11143209,3019856,26558240,NZ,171.93,Lansdowne,Masterton,New Zealand,0.00,1653541182
4004330,11143210,3019856,26714561,NZ,171.93,Lansdowne,Masterton,New Zealand,0.00,1653541182
4004329,11143208,3504977,26476575,AU,46.94,Camperdown ,NULL,Australia,0.00,1653541177
4004328,11143206,2924498,25843590,AU,55.18,Kensington,Kensington,Australia,0.00,1653541160
4004328,11143207,2924498,26168319,AU,55.18,Kensington,Kensington,Australia,0.00,1653541160
4004327,11143204,3314469,26318578,NZ,111.97,Henderson,Auckland,New Zealand,0.00,1653541154
4004327,11143203,3314469,26318752,NZ,111.97,Henderson,Auckland,New Zealand,0.00,1653541154
4004327,11143205,3314469,26608952,NZ,111.97,Henderson,Auckland,New Zealand,0.00,1653541154
4004326,11143197,3811204,23799660,AU,143.94,Carlingford,Carlingford,Australia,0.00,1653541151
4004326,11143201,3811204,26232300,AU,143.94,Carlingford,Carlingford,Australia,0.00,1653541151
4004326,11143200,3811204,26343648,AU,143.94,Carlingford,Carlingford,Australia,0.00,1653541151
4004326,11143198,3811204,26442488,AU,143.94,Carlingford,Carlingford,Australia,0.00,1653541151
4004326,11143202,3811204,26525198,AU,143.94,Carlingford,Carlingford,Australia,0.00,1653541151
4004326,11143199,3811204,26595092,AU,143.94,Carlingford,Carlingford,Australia,0.00,1653541151
4004325,11143196,2744805,25821482,NZ,38.93,Hauraki,Auckland,New Zealand,0.00,1653541132
4004325,11143195,2744805,25821536,NZ,38.93,Hauraki,Auckland,New Zealand,0.00,1653541132
4004324,11143194,3671611,26027180,AU,103.97,Horn,Horn,Australia,0.00,1653541127
4004324,11143192,3671611,26227771,AU,103.97,Horn,Horn,Australia,0.00,1653541127
4004324,11143193,3671611,26362861,AU,103.97,Horn,Horn,Australia,0.00,1653541127
4004323,11143191,421052,26020891,NZ,67.03,West Harbour,Auckland,New Zealand,0.00,1653541124
4004323,11143190,421052,26657158,NZ,67.03,West Harbour,Auckland,New Zealand,0.00,1653541124
4004322,11143189,1244185,26370842,NZ,103.97,Epsom,Auckland,New Zealand,0.00,1653541115
4004322,11143188,1244185,26647838,NZ,103.97,Epsom,Auckland,New Zealand,0.00,1653541115
4004322,11143187,1244185,26715773,NZ,103.97,Epsom,Auckland,New Zealand,0.00,1653541115
4004321,11143186,345705,26369228,NZ,51.98,NULL,NULL,New Zealand,0.00,1653541112
4004321,11143185,345705,26576114,NZ,51.98,NULL,NULL,New Zealand,0.00,1653541112
4004320,11143183,1230441,26317854,NZ,71.98,Midhirst,Taranaki,New Zealand,0.00,1653541105
4004320,11143184,1230441,26363738,NZ,71.98,Midhirst,Taranaki,New Zealand,0.00,1653541105
4004319,11143182,2047683,26084688,AU,63.97,Carrum Downs,Carrum Downs,Australia,0.00,1653541101
4004319,11143180,2047683,26442488,AU,63.97,Carrum Downs,Carrum Downs,Australia,0.00,1653541101
4004319,11143181,2047683,26547565,AU,63.97,Carrum Downs,Carrum Downs,Australia,0.00,1653541101
4004318,11143179,3913113,26601960,AU,47.99,Everton Hills,Everton Hills,Australia,0.00,1653541099
4004317,11143178,230741,26659619,NZ,47.99,NULL,NULL,New Zealand,0.00,1653541084
4004316,11143172,3222675,26370965,AU,271.94,Brighton-Le-Sands,Brighton-Le-Sands,Australia,0.00,1653541078
4004316,11143174,3222675,26382838,AU,271.94,Brighton-Le-Sands,Brighton-Le-Sands,Australia,0.00,1653541078
4004316,11143175,3222675,26423371,AU,271.94,Brighton-Le-Sands,Brighton-Le-Sands,Australia,0.00,1653541078
4004316,11143177,3222675,26497709,AU,271.94,Brighton-Le-Sands,Brighton-Le-Sands,Australia,0.00,1653541078
4004316,11143176,3222675,26497808,AU,271.94,Brighton-Le-Sands,Brighton-Le-Sands,Australia,0.00,1653541078
4004316,11143173,3222675,26684918,AU,271.94,Brighton-Le-Sands,Brighton-Le-Sands,Australia,0.00,1653541078
4004315,11143171,3088048,26362816,AU,55.97,The Range,The Range,Australia,0.00,1653541069
4004315,11143170,3088048,26461274,AU,55.97,The Range,The Range,Australia,0.00,1653541069
4004314,11143168,2811591,26262031,AU,79.98,Esperance,Esperance,Australia,0.00,1653541067
4004314,11143169,2811591,26454917,AU,79.98,Esperance,Esperance,Australia,0.00,1653541067
4004313,11143166,413664,25638646,NZ,167.95,Gate Pa,Tauranga,New Zealand,0.00,1653541060
4004313,11143164,413664,26508597,NZ,167.95,Gate Pa,Tauranga,New Zealand,0.00,1653541060
4004313,11143165,413664,26541457,NZ,167.95,Gate Pa,Tauranga,New Zealand,0.00,1653541060
4004313,11143167,413664,26577371,NZ,167.95,Gate Pa,Tauranga,New Zealand,0.00,1653541060
4004312,11143163,3337934,25912609,AU,11.99,NULL,NULL,Australia,0.00,1653541029
4004311,11143161,1225856,25968682,NZ,123.01,Takapuna,Auckland ,New Zealand,0.00,1653541028
4004311,11143159,1225856,26543468,NZ,123.01,Takapuna,Auckland ,New Zealand,0.00,1653541028
4004311,11143162,1225856,26605579,NZ,123.01,Takapuna,Auckland ,New Zealand,0.00,1653541028
4004311,11143160,1225856,26618623,NZ,123.01,Takapuna,Auckland ,New Zealand,0.00,1653541028
4004310,11143153,2690294,25821482,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143151,2690294,26371856,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143154,2690294,26382722,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143155,2690294,26497709,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143157,2690294,26566986,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143158,2690294,26600437,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143152,2690294,26629353,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143156,2690294,26661407,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004310,11143150,2690294,26723631,NZ,279.91,Mount Wellington,Auckland,New Zealand,0.00,1653541027
4004309,11143148,859051,25936063,NZ,171.93,Pipitea,Welington,New Zealand,0.00,1653541025
4004309,11143149,859051,26492469,NZ,171.93,Pipitea,Welington,New Zealand,0.00,1653541025
4004309,11143143,859051,26516400,NZ,171.93,Pipitea,Welington,New Zealand,0.00,1653541025
4004309,11143144,859051,26541471,NZ,171.93,Pipitea,Welington,New Zealand,0.00,1653541025
4004309,11143145,859051,26541617,NZ,171.93,Pipitea,Welington,New Zealand,0.00,1653541025
4004309,11143146,859051,26629469,NZ,171.93,Pipitea,Welington,New Zealand,0.00,1653541025
4004309,11143147,859051,26658322,NZ,171.93,Pipitea,Welington,New Zealand,0.00,1653541025
4004308,11143141,2426423,26372471,AU,97.97,Hassall Grove,NULL,Australia,0.00,1653541025
4004308,11143142,2426423,26647760,AU,97.97,Hassall Grove,NULL,Australia,0.00,1653541025
4004307,11143140,958087,26267029,AU,30.94,East Victoria Park,NULL,Australia,0.00,1653541016
4004306,11143138,2806184,26318820,NZ,54.93,Campbells Bay,Auckland,New Zealand,0.00,1653541011
4004306,11143139,2806184,26715827,NZ,54.93,Campbells Bay,Auckland,New Zealand,0.00,1653541011
4004305,11143137,2302575,26020884,AU,299.90,Buderim,Buderim,Australia,0.00,1653541007
4004305,11143134,2302575,26232300,AU,299.90,Buderim,Buderim,Australia,0.00,1653541007
4004305,11143135,2302575,26408934,AU,299.90,Buderim,Buderim,Australia,0.00,1653541007
4004305,11143136,2302575,26428130,AU,299.90,Buderim,Buderim,Australia,0.00,1653541007
4004305,11143129,2302575,26441238,AU,299.90,Buderim,Buderim,Australia,0.00,1653541007
4004305,11143130,2302575,26451473,AU,299.90,Buderim,Buderim,Australia,0.00,1653541007
