barcode,description,extdescription,department,prodgroup,category,season,colour,size,url
26609850,Recycled Ruched Triangle Bikini Top,"A triangle style bikini top with a halter neckline, ruched detailing and a tie back. 

This product is made from recycled nylon, recycled nylon reduces dependence on fossil fuels as a raw material and uses fewer resources including water and energy. Our Recycled Nylon is Global Recycled Standard (GRS) sourced and certified.",Swim,Swim Tops,Swim Tops,SUMMER 2022,AMETHYST,12,https://www.glassons.com/content/products/r-harley-halter-tri-bikini-top-amethyst-front-ga54007rpln.jpg?width=200
26655833,Ribbed Knit Bralette,"A knit bralette featuring ribbed detailing, adjustable straps and cropped length.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,SUMMER 2022,MINTY FRESH,S,https://www.glassons.com/content/products/bounty-knit-bralette-black-front-kv53790rib.jpg?width=200
26408941,Straight Leg Ripped Puddle Jean,"A puddle jean featuring a mid rise waist, ripped detailing with relaxed straight leg fit.",Pants,Jeans Denim,Jeans Denim,WINTER 2022,MAX BLUE WASH,8,https://www.glassons.com/content/products/piper-puddle-baggy-jeans-max-blue-wash-front-jd51910pchw.jpg?width=200
26431307,Flower Bead Body Chain,A beaded body chain with daisy detailing.,Accessories,Belts,Belts,SUMMER 2022,BLUE,OS,https://www.glassons.com/content/products/flower-bead-body-chain-orange-front-be53543bea.jpg?width=200
26448534,Beach Club Embroidered Cap,A cap with embroidered detail.,Accessories,Hats,Hats,SUMMER 2022,BEACH CLUB,OS,https://www.glassons.com/content/products/two-tone-embroided-cap-beach-club-front-ha47056tt.jpg?width=200
26645865,Textured Mesh Long Sleeve Top,"This long sleeve top features stitch front mesh detailing, mesh material and a lettuce trim finish.",Knit Tops,Tops Longsleeve,Tops Longsleeve,WINTER 2022,BLACK,XS,https://www.glassons.com/content/products/sigrid-seam-front-mesh-top-black-front-tl49892tex.jpg?width=200
26652337,Strapless Corset Bustier,This strapless corset features boning and a cropped length.,Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2022,KERMIT TO YOU,6,https://www.glassons.com/content/products/cosa-corset-top-oat-flat-white-front-bv50793pln.jpg?width=200
26655239,Recycled Mid Rise Carpenter Jean,"A cargo style carpenter jean features a mid rise waist, wide let fit, pockets and belt loops. Inside leg length = 82cm.

This product is made from recycled cotton, recycled cotton reduces the reliance on virgin cotton. Our Recycled Cotton is Global Recycled Standard (GRS) sourced and certified.",Pants,Jeans Denim,Jeans Denim,WINTER 2022,SKY DIVER,8,https://www.glassons.com/content/products/p-pippa-carpenter-jean-eucalyptus-leaf-front-jd49171pcrp.jpg?width=200
26730318,Raw Hem Pleated Mini Skirt,"This mini skirt features pleated detailing, a raw hem and hook & eye front closure.",Skirts,Skirts,Skirts Short,WINTER 2022,BLACK,S,https://www.glassons.com/content/products/eloise-pleat-skirt-black-front-ss54742asap.jpg?width=200
26123806,Relaxed Button Front Blazer,This blazer features a relaxed fit with a front button.,Outerwear,Jackets,Jackets,WINTER 2021,BLACK,6,https://www.glassons.com/content/products/co-buddy-blazer-root-beer-front-jw50143pln.jpg?width=200
26058856,Raw Hem Longline Denim Shorts,"Featuring denim shorts with a longline length, distressed pockets, a frayed hem and belt loops.",Shorts,Shorts Woven,Shorts Denim,SUMMER 2022,WASHED BLACK,8,https://www.glassons.com/content/products/miley-90s-longline-denim-short-washed-black-front-sw50096for.jpg?width=200
26187433,Mesh Maxi Dress,"This dress features a maxi length, print with a mesh material and adjustable straps.",Dresses,Dresses Long,Dresses Long,WINTER 2021,BLACK,S,https://www.glassons.com/content/products/billy-burnout-mesh-midi-dress-black-front-dl51238flo.jpg?width=200
26257778,Distressed High Waisted Denim Short,"This denim short features a high waist, distressed detail with a raw hem.

 This product is made from recycled cotton, recycled cotton reduces the reliance on virgin cotton. Our Recycled Cotton is Global Recycled Standard (GRS) sourced and certified.",Shorts,Shorts Woven,Shorts Denim,SUMMER 2021,MILK,8,https://www.glassons.com/content/products/p-sion-super-high-rise-cheeky-denim-short-chrysler-grey-wash-front-sw47695prip.jpg?width=200
26535104,Halter Tortoise Detail Crop Top,A top featuring a halter neck with tortoise detailing and a cropped length.,Blouses,Blouse Sleeveless,Blouse Sleeveless,SUMMER 2022,BLACK,8,https://www.glassons.com/content/products/haddie-halter-bustier-milk-front-bv51539pln.jpg?width=200
26595160,Recycled Print Curved Bandeau Bikini Top,"This bandeau bikini top features a I wish you were here print, thin adjustable straps, curved neckline and a back clasp.

This product is made from recycled nylon, recycled nylon reduces dependence on fossil fuels as a raw material and uses fewer resources including water and energy. Our Recycled Nylon is Global Recycled Standard (GRS) sourced and certified.",Swim,Swim Tops,Swim Tops,WINTER 2022,WISH YOU WERE HERE,8,https://www.glassons.com/content/products/r-cillian-curved-bandeau-bikini-top-wish-you-were-here-front-ga54040rwis.jpg?width=200
26595382,Recycled Print Adjustable Ring Detail Bikini Bottom,"This bikini bottom features a I wish you were here print, cheeky coverage with thin adjustable strap sides and gold ring hardware.

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Swim,Swim Bottoms,Swim Bottoms,WINTER 2022,WISH YOU WERE HERE,10,https://www.glassons.com/content/products/r-aiden-adjustable-high-cut-bikini-briefs-wish-you-were-here-front-ga54030rwis.jpg?width=200
26625638,Recycled Denim Belted Mini Skirt,"This belted skirt features a denim material & a mini length. This product is made from recycled cotton, recycled cotton reduces the reliance on virgin cotton. Our Recycled Cotton is Global Recycled Standard (GRS) sourced and certified.",Skirts,Skirts,Skirts Denim,WINTER 2022,DUSK INDIGO,8,https://www.glassons.com/content/products/betsy-belted-denim-mini-dusk-indigo-front-ss51912pdnm.jpg?width=200
26650760,Scoop Rib Knit Tank,"This tank features a cropped length, knit material, a square neckline and embroidered detailing.",Knitwear,Knitwear Sleeveless,Knitwear Sleeveless,WINTER 2020,THE GRAPE ESCAPE,S,https://www.glassons.com/content/products/wiley-crop-knit-tank-high-tide-front-kv46490rib.jpg?width=200
26032788,Organic Ribbed Racer Crop Tank,"This tank features a thick hem, round neckline, cropped length, ribbed material and a racer back.

This product contains organically grown cotton and is Organic Content Standard (OCS) certified.",Knit Tops,Tops Sleeveless,Tops Sleeveless,WINTER 2021,WHITE,L,https://www.glassons.com/content/products/p-voodoo-thick-bind-tank-in-a-pickle-front-tv50388pcot.jpg?width=200
26198620,Faux Leather Blazer,"An oversized faux leather blazer with a laple collar, front pockets and front button fastening.

@oliviaprosserr wears the 'Faux Leather Blazer' in our newest colour 'Head in the Sand'.",Outerwear,Jackets,Jackets,NULL,BROWNIE POINTS,M,https://www.glassons.com/content/products/alexis-80s-blazer-olive-grove-front-jw45878pu.jpg?width=200
26492513,Square Neck Halter Crop Top,"This halter top features a square neckline, cut out back detail & a cropped length.",Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,GREEN TAMBOURINE,L,https://www.glassons.com/content/products/salsa-square-neck-cut-out-black-front-tv53661pch.jpg?width=200
26567303,Recycled Satin Ruched Front Long Sleeve Blouse,"A satin blouse featuring ruched front detailing, button front closure, a collar, long sleeves and a mid length.

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Blouses,Blouse Longsleeve,Blouse Longsleeve,WINTER 2022,VICTORIAN BLUE,14,https://www.glassons.com/content/products/r-moody-ruched-front-blouse-black-front-bl53902rsat.jpg?width=200
26644349,Puff Sleeve Tie Front Blouse,"This blouse features satin material, tie front detailing, boning, puff short sleeves and a cropped length.

This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Blouses,Blouse Shortsleeve,Blouse Shortsleeve,WINTER 2022,WHITE,14,https://www.glassons.com/content/products/r-juliette-blouse-black-front-bs53703rsat.jpg?width=200
26428642,Hook & Eye Side Split Ponte Pant,"These high rise pant features hook & eye detailing with a side split, a slim fit and ponte material.",Pants,Pants Casual,Pants Casual,WINTER 2022,BLACK,8,https://www.glassons.com/content/products/piper-hook-and-eye-side-split-ponte-black-front-pw52155pon.jpg?width=200
26616254,Heart Jewel Ring 2 Pack,A ring two pack with heart jewel detailing.,Accessories,Jewellery,Jewellery,NULL,GOLD,M/L,https://www.glassons.com/content/products/heart-ring-2-pack-gold-front-je54289rng.jpg?width=200
26497952,Traceable Ribbed Turtleneck Top,"Our staple longsleeve turtleneck top features a full-length, slim-fit and wide ribbing.

This product is made from certified viscose fibres that come from renewable wood sources using an eco-responsible production process. LENZING™ ECOVERO™ certified.",Knitwear,Knitwear Longsleeve,Knitwear Longsleeve,WINTER 2022,BLACK,M,https://www.glassons.com/content/products/t-co-regina-ribbed-roll-neck-sand-dollar-front-kl51971trib.jpg?width=200
26509112,Graphic Baby Tee,This cropped tank features a crew neckline and graphic printed.,Knit Tops,Tops Shortsleeve,Tops Shortsleeve,WINTER 2022,WISH YOU WERE HERE/WHITE,S,https://www.glassons.com/content/products/flame-sj-tee-browniemonaco-front-ts51027prt.jpg?width=200
26351636,Crochet Tie Side Bikini Bottom,"This bikini bottom featuring crochet material, tide side detail and a cheeky coverage.",Swim,Swim Bottoms,Swim Bottoms,SUMMER 2022,WHITE,XS,https://www.glassons.com/content/products/coco-crochet-bikini-brief-stripe-front-ga52816cro.jpg?width=200
26357492,Layered Angel Pearl Necklace 3 Pack,Layred angel and pearl necklace 3 pack.,Accessories,Jewellery,Jewellery,NULL,GOLD,OS,https://www.glassons.com/content/products/angel-layered-necklace-silver-front-je53173nl.jpg?width=200
26367460,Button Front Long Sleeve Cardigan,"This cardigan features button front detail, rib knit material, a v neckline and long sleeves.",Knitwear,Knitwear Cardigans,Knitwear Cardigans,WINTER 2022,NEUTRAL,XS,https://www.glassons.com/content/products/betie-cardi-juniper-front-kc51980knt.jpg?width=200
26420868,Strapless Corset Mini Dress,"This strapless corset dress features contoured boning detail, a back zip and a mini length.",Dresses,Dresses Short,Dresses Short,SUMMER 2022,BLACK,6,https://www.glassons.com/content/products/stormie-strapless-mini-dress-black-front-ds52491pln.jpg?width=200
26441719,Embroidered Ruched Puff Sleeve Super Crop Top,"A crop top featuring embroidery detailing, puff short sleeves, cropped length, ruched front with cut out detailing.",Knit Tops,Tops Shortsleeve,Tops Shortsleeve,SUMMER 2022,WHITE,XS,https://www.glassons.com/content/products/micko-mutli-layer-tee-white-front-ts52324lac.jpg?width=200
26502304,Ruched Split Front Tie Puff Sleeve Top,"A short sleeve blouse featuring split front tie detailing, ruching, puff sleeves and a cropped length.",Blouses,Blouse Shortsleeve,Blouse Shortsleeve,SUMMER 2022,JUNIPER,6,https://www.glassons.com/content/products/santo-split-front-blouse-juniper-front-bs51369tex.jpg?width=200
26534220,Printed Headscarf,This headscarf features a floral print and chiffon material.,Accessories,Hair Accessories,Hair Accessories,SUMMER 2022,OSHIBANA,OS,https://www.glassons.com/content/products/printed-chiffon-headscarf-oshibana-front-ha47085osh.jpg?width=200
26595870,Recycled Balconette Panelled Bikini Top,"This bikini tops features a balconette fit, underwire, adjustable thick straps and clasp closure.
White is lined.

This product is made from certified recycled nylon, recycled nylon reduces dependence on fossil fuels as a raw material, and uses fewer resources including water and energy.",Swim,Swim Tops,Swim Tops,WINTER 2022,WHITE,6,https://www.glassons.com/content/products/r-pedro-panelled-balconette-bikini-top-deep-water-front-ga54025rpln.jpg?width=200
26616179,Heart Daisy Bead Necklace 2 Pack,A heart and daisy beaded necklace 2 pack.,Accessories,Jewellery,Jewellery,NULL,GOLD,OS,https://www.glassons.com/content/products/heart-daisy-two-pack-necklace-gold-front-je54285nl.jpg?width=200
26624433,Recycled Adjustable Thong Bikini Bottom,"This bikini bottom features a thong coverage and thin adjustable strap sides.
White is lined

 This product is made from recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill. Our Recycled Polyester is Global Recycled Standard (GRS) sourced and certified.",Swim,Swim Bottoms,Swim Bottoms,WINTER 2022,WHITE,6,https://www.glassons.com/content/products/r-alex-adjustable-bikini-brief-white-front-ga53112rpln.jpg?width=200
26355429,Recycled Mesh Lace Hook Eye Top,"A mesh top with hook eye detailing, a sweet heart neckline and a cropped length. 

This product is made from certified recycled polyester, recycled polyester reduces dependence on fossil fuels as a raw material, and helps divert plastics from going to landfill.",Knit Tops,Tops Sleeveless,Tops Sleeveless,SUMMER 2022,WHITE,S,https://www.glassons.com/content/products/r-lulu-lace-mesh-tank-white-front-tv53138rtex.jpg?width=200
26458335,Recycled Cord High Rise Puddle Pant,Corduroy pants featuring a high rise waist and a straight leg puddle fit. Inside leg length = 78cm.,Pants,Pants Woven,Pants Woven,WINTER 2022,BLACK,8,https://www.glassons.com/content/products/r-spencer-super-hi-rise-puddle-chocolate-milk-front-pw52817rcor.jpg?width=200
